scenario,scenario_type,replication,n_observations,x1_x2_corr,x2_clip_rate,probability_clip_rate,event_rate
alpha_0.5,standard,35,200,-7.804713481084451e-18,0.0,0.0,0.06
alpha_0.5,standard,36,200,7.184738758092509e-18,0.0,0.0,0.02
alpha_0.5,standard,37,200,1.337184364765359e-17,0.0,0.0,0.015
alpha_0.5,standard,38,200,1.1583207525709552e-17,0.0,0.0,0.02
alpha_0.5,standard,39,200,1.7789275647491888e-17,0.0,0.0,0.03
alpha_0.5,standard,40,200,2.9644591979379672e-18,0.0,0.0,0.025
alpha_0.5,standard,41,200,-4.6726182659772545e-18,0.0,0.0,0.04
alpha_0.5,standard,42,200,3.715594229434638e-19,0.0,0.0,0.025
alpha_0.5,standard,43,200,1.6173831073618683e-17,0.0,0.0,0.06
alpha_0.5,standard,44,200,-6.3897908050357816e-18,0.0,0.0,0.055
alpha_0.5,standard,45,200,1.3104486383259559e-17,0.0,0.0,0.025
alpha_0.5,standard,46,200,1.068888946473753e-17,0.0,0.0,0.065
alpha_0.5,standard,47,200,-9.927097495157444e-18,0.0,0.0,0.025
alpha_0.5,standard,48,200,1.4266161708625608e-17,0.0,0.0,0.02
alpha_0.5,standard,49,200,-3.909991291364465e-18,0.0,0.0,0.045
alpha_0.5,standard,50,200,1.4558386499745456e-17,0.0,0.0,0.04
alpha_0.5,standard,51,200,1.1327497351999017e-17,0.0,0.0,0.045
alpha_0.5,standard,52,200,5.49182199134121e-18,0.0,0.0,0.02
alpha_0.5,standard,53,200,-4.213130771631659e-18,0.0,0.0,0.05
alpha_0.5,standard,54,200,1.9404720221365117e-17,0.0,0.0,0.045
alpha_0.5,standard,55,200,-8.068235998053659e-19,0.0,0.0,0.015
alpha_0.5,standard,56,200,1.617383107361867e-17,0.0,0.0,0.025
alpha_0.5,standard,57,200,3.798905224589913e-18,0.0,0.0,0.025
alpha_0.5,standard,58,200,1.0195590970702356e-17,0.0,0.0,0.02
alpha_0.5,standard,59,200,-5.461575137144015e-18,0.0,0.0,0.01
alpha_0.5,standard,60,200,1.7461548047884763e-17,0.0,0.0,0.065
alpha_0.5,standard,61,200,1.3828569509293559e-17,0.0,0.0,0.035
alpha_0.5,standard,62,200,9.468995262984116e-18,0.0,0.0,0.03
alpha_0.5,standard,63,200,3.798905224589914e-18,0.0,0.0,0.035
alpha_0.5,standard,64,200,8.015803847547632e-18,0.0,0.0,0.015
alpha_0.5,standard,65,200,-5.461575137144014e-18,0.0,0.0,0.085
alpha_0.5,standard,66,200,1.869782902554205e-18,0.0,0.0,0.06
alpha_0.5,standard,67,200,1.5160479769597607e-17,0.0,0.0,0.04
alpha_0.5,standard,68,200,1.2477525586681565e-17,0.0,0.0,0.035
alpha_0.5,standard,69,200,-1.700171087540078e-17,0.0,0.0,0.02
alpha_0.5,standard,70,200,-8.812996244027834e-18,0.0,0.0,0.03
alpha_0.5,standard,71,200,-2.9790409838967344e-18,0.0,0.0,0.04
alpha_0.5,standard,72,200,1.6173831073618667e-17,0.0,0.0,0.1
alpha_0.5,standard,73,200,1.3828569509293557e-17,0.0,0.0,0.07
alpha_0.5,standard,74,200,-2.1397396438601747e-18,0.0,0.0,0.09
alpha_0.5,standard,75,200,-4.672618265977248e-18,0.0,0.0,0.02
alpha_0.5,standard,76,200,5.6153416015810574e-18,0.0,0.0,0.065
alpha_0.5,standard,77,200,2.1059884578386152e-18,0.0,0.0,0.02
alpha_0.5,standard,78,200,-1.2049481509230449e-17,0.0,0.0,0.085
alpha_0.5,standard,79,200,-4.672618265977252e-18,0.0,0.0,0.08
alpha_0.5,standard,80,200,1.5981134278132273e-18,0.0,0.0,0.03
alpha_0.5,standard,81,200,-1.8757757964726487e-18,0.0,0.0,0.025
alpha_0.5,standard,82,200,2.105988457838614e-18,0.0,0.0,0.02
alpha_0.5,standard,83,200,1.4713320739111604e-17,0.0,0.0,0.045
alpha_0.5,standard,84,200,1.1648782386138838e-17,0.0,0.0,0.04
alpha_0.5,standard,85,200,3.798905224589913e-18,0.0,0.0,0.04
alpha_0.5,standard,86,200,-2.6248875362780195e-18,0.0,0.0,0.055
alpha_0.5,standard,87,200,-7.778607013508131e-18,0.0,0.0,0.03
alpha_0.5,standard,88,200,6.217299159877455e-18,0.0,0.0,0.035
alpha_0.5,standard,89,200,3.0683616862427975e-18,0.0,0.0,0.055
alpha_0.5,standard,90,200,1.3101973801575322e-17,0.0,0.0,0.045
alpha_0.5,standard,91,200,-1.4486092679363476e-18,0.0,0.0,0.055
alpha_0.5,standard,92,200,1.7461548047884772e-17,0.0,0.0,0.035
alpha_0.5,standard,93,200,2.6188946423595757e-18,0.0,0.0,0.06
alpha_0.5,standard,94,200,-6.634851608868767e-20,0.0,0.0,0.035
alpha_0.5,standard,95,200,1.1136048495223546e-17,0.0,0.0,0.06
alpha_0.5,standard,96,200,1.2942941925872237e-17,0.0,0.0,0.03
alpha_0.5,standard,97,200,1.2942941925872234e-17,0.0,0.0,0.04
alpha_0.5,standard,98,200,1.455838649974546e-17,0.0,0.0,0.02
alpha_0.5,standard,99,200,2.880080475863292e-18,0.0,0.0,0.005
alpha_0.5,standard,100,200,7.289208139829392e-18,0.0,0.0,0.06
alpha_0.6,standard,1,200,-6.082208675455836e-18,0.0,0.0,0.015
alpha_0.6,standard,2,200,1.1327497351999013e-17,0.0,0.0,0.025
alpha_0.6,standard,3,200,1.7789275647491888e-17,0.0,0.0,0.045
alpha_0.6,standard,4,200,6.247818598351413e-19,0.0,0.0,0.07
alpha_0.6,standard,5,200,1.1648782386138838e-17,0.0,0.0,0.035
alpha_0.6,standard,6,200,-1.1342020171206112e-17,0.0,0.0,0.035
alpha_0.6,standard,7,200,-6.082208675455836e-18,0.0,0.0,0.02
alpha_0.6,standard,8,200,6.664458190363463e-18,0.0,0.0,0.03
alpha_0.6,standard,9,200,-7.804713481084448e-18,0.0,0.0,0.02
alpha_0.6,standard,10,200,1.2375378093857077e-17,0.0,0.0,0.015
alpha_0.6,standard,11,200,-6.082208675455832e-18,0.0,0.0,0.04
alpha_0.6,standard,12,200,1.1206711627488343e-18,0.0,0.0,0.04
alpha_0.6,standard,13,200,-5.59539152347932e-18,0.0,0.0,0.05
alpha_0.6,standard,14,200,7.191472702131566e-20,0.0,0.0,0.01
alpha_0.6,standard,15,200,7.191472702131564e-20,0.0,0.0,0.05
alpha_0.6,standard,16,200,-8.51217481910878e-18,0.0,0.0,0.065
alpha_0.6,standard,17,200,2.1059884578386152e-18,0.0,0.0,0.055
alpha_0.6,standard,18,200,3.798905224589913e-18,0.0,0.0,0.05
alpha_0.6,standard,19,200,1.2412670766236412e-19,0.0,0.0,0.035
alpha_0.6,standard,20,200,4.312481243036678e-18,0.0,0.0,0.02
alpha_0.6,standard,21,200,1.2030366556195556e-17,0.0,0.0,0.01
alpha_0.6,standard,22,200,5.491821991341209e-18,0.0,0.0,0.01
alpha_0.6,standard,23,200,1.1327497351999017e-17,0.0,0.0,0.02
alpha_0.6,standard,24,200,-7.013158982923564e-18,0.0,0.0,0.02
alpha_0.6,standard,25,200,2.5667832135800375e-18,0.0,0.0,0.02
alpha_0.6,standard,26,200,2.1059884578386152e-18,0.0,0.0,0.03
alpha_0.6,standard,27,200,1.3101973801575321e-17,0.0,0.0,0.045
alpha_0.6,standard,28,200,1.9075906686619696e-18,0.0,0.0,0.07
alpha_0.6,standard,29,200,-3.909991291364464e-18,0.0,0.0,0.035
alpha_0.6,standard,30,200,1.1206711627488349e-18,0.0,0.0,0.015
alpha_0.6,standard,31,200,1.4558386499745456e-17,0.0,0.0,0.025
alpha_0.6,standard,32,200,-8.512174819108774e-18,0.0,0.0,0.05
alpha_0.6,standard,33,200,1.2942941925872237e-17,0.0,0.0,0.02
alpha_0.6,standard,34,200,-7.80471348108445e-18,0.0,0.0,0.045
alpha_0.6,standard,35,200,-7.804713481084451e-18,0.0,0.0,0.075
alpha_0.6,standard,36,200,7.184738758092509e-18,0.0,0.0,0.01
alpha_0.6,standard,37,200,1.337184364765359e-17,0.0,0.0,0.015
alpha_0.6,standard,38,200,1.1583207525709552e-17,0.0,0.0,0.02
alpha_0.6,standard,39,200,1.7789275647491888e-17,0.0,0.0,0.025
alpha_0.6,standard,40,200,2.9644591979379672e-18,0.0,0.0,0.025
alpha_0.6,standard,41,200,-4.6726182659772545e-18,0.0,0.0,0.05
alpha_0.6,standard,42,200,3.715594229434638e-19,0.0,0.0,0.02
alpha_0.6,standard,43,200,1.6173831073618683e-17,0.0,0.0,0.065
alpha_0.6,standard,44,200,-6.3897908050357816e-18,0.0,0.0,0.06
alpha_0.6,standard,45,200,1.3104486383259559e-17,0.0,0.0,0.025
alpha_0.6,standard,46,200,1.068888946473753e-17,0.0,0.0,0.06
alpha_0.6,standard,47,200,-9.927097495157444e-18,0.0,0.0,0.02
alpha_0.6,standard,48,200,1.4266161708625608e-17,0.0,0.0,0.02
alpha_0.6,standard,49,200,-3.909991291364465e-18,0.0,0.0,0.045
alpha_0.6,standard,50,200,1.4558386499745456e-17,0.0,0.0,0.045
alpha_0.6,standard,51,200,1.1327497351999017e-17,0.0,0.0,0.05
alpha_0.6,standard,52,200,5.49182199134121e-18,0.0,0.0,0.02
alpha_0.6,standard,53,200,-4.213130771631659e-18,0.0,0.0,0.04
alpha_0.6,standard,54,200,1.9404720221365117e-17,0.0,0.0,0.035
alpha_0.6,standard,55,200,-8.068235998053659e-19,0.0,0.0,0.03
alpha_0.6,standard,56,200,1.617383107361867e-17,0.0,0.0,0.035
alpha_0.6,standard,57,200,3.798905224589913e-18,0.0,0.0,0.03
alpha_0.6,standard,58,200,1.0195590970702356e-17,0.0,0.0,0.015
alpha_0.6,standard,59,200,-5.461575137144015e-18,0.0,0.0,0.02
alpha_0.6,standard,60,200,1.7461548047884763e-17,0.0,0.0,0.065
alpha_0.6,standard,61,200,1.3828569509293559e-17,0.0,0.0,0.035
alpha_0.6,standard,62,200,9.468995262984116e-18,0.0,0.0,0.04
alpha_0.6,standard,63,200,3.798905224589914e-18,0.0,0.0,0.025
alpha_0.6,standard,64,200,8.015803847547632e-18,0.0,0.0,0.015
alpha_0.6,standard,65,200,-5.461575137144014e-18,0.0,0.0,0.07
alpha_0.6,standard,66,200,1.869782902554205e-18,0.0,0.0,0.045
alpha_0.6,standard,67,200,1.5160479769597607e-17,0.0,0.0,0.03
alpha_0.6,standard,68,200,1.2477525586681565e-17,0.0,0.0,0.025
alpha_0.6,standard,69,200,-1.700171087540078e-17,0.0,0.0,0.02
alpha_0.6,standard,70,200,-8.812996244027834e-18,0.0,0.0,0.03
alpha_0.6,standard,71,200,-2.9790409838967344e-18,0.0,0.0,0.04
alpha_0.6,standard,72,200,1.6173831073618667e-17,0.0,0.0,0.09
alpha_0.6,standard,73,200,1.3828569509293557e-17,0.0,0.0,0.07
alpha_0.6,standard,74,200,-2.1397396438601747e-18,0.0,0.0,0.1
alpha_0.6,standard,75,200,-4.672618265977248e-18,0.0,0.0,0.015
alpha_0.6,standard,76,200,5.6153416015810574e-18,0.0,0.0,0.07
alpha_0.6,standard,77,200,2.1059884578386152e-18,0.0,0.0,0.015
alpha_0.6,standard,78,200,-1.2049481509230449e-17,0.0,0.0,0.1
alpha_0.6,standard,79,200,-4.672618265977252e-18,0.0,0.0,0.085
alpha_0.6,standard,80,200,1.5981134278132273e-18,0.0,0.0,0.02
alpha_0.6,standard,81,200,-1.8757757964726487e-18,0.0,0.0,0.03
alpha_0.6,standard,82,200,2.105988457838614e-18,0.0,0.0,0.01
alpha_0.6,standard,83,200,1.4713320739111604e-17,0.0,0.0,0.06
alpha_0.6,standard,84,200,1.1648782386138838e-17,0.0,0.0,0.03
alpha_0.6,standard,85,200,3.798905224589913e-18,0.0,0.0,0.035
alpha_0.6,standard,86,200,-2.6248875362780195e-18,0.0,0.0,0.08
alpha_0.6,standard,87,200,-7.778607013508131e-18,0.0,0.0,0.025
alpha_0.6,standard,88,200,6.217299159877455e-18,0.0,0.0,0.03
alpha_0.6,standard,89,200,3.0683616862427975e-18,0.0,0.0,0.06
alpha_0.6,standard,90,200,1.3101973801575322e-17,0.0,0.0,0.055
alpha_0.6,standard,91,200,-1.4486092679363476e-18,0.0,0.0,0.06
alpha_0.6,standard,92,200,1.7461548047884772e-17,0.0,0.0,0.03
alpha_0.6,standard,93,200,2.6188946423595757e-18,0.0,0.0,0.055
alpha_0.6,standard,94,200,-6.634851608868767e-20,0.0,0.0,0.035
alpha_0.6,standard,95,200,1.1136048495223546e-17,0.0,0.0,0.055
alpha_0.6,standard,96,200,1.2942941925872237e-17,0.0,0.0,0.07
alpha_0.6,standard,97,200,1.2942941925872234e-17,0.0,0.0,0.05
alpha_0.6,standard,98,200,1.455838649974546e-17,0.0,0.0,0.025
alpha_0.6,standard,99,200,2.880080475863292e-18,0.0,0.0,0.005
alpha_0.6,standard,100,200,7.289208139829392e-18,0.0,0.0,0.055
alpha_0.7,standard,1,200,-6.082208675455836e-18,0.0,0.0,0.015
alpha_0.7,standard,2,200,1.1327497351999013e-17,0.0,0.0,0.03
alpha_0.7,standard,3,200,1.7789275647491888e-17,0.0,0.0,0.05
alpha_0.7,standard,4,200,6.247818598351413e-19,0.0,0.0,0.065
alpha_0.7,standard,5,200,1.1648782386138838e-17,0.0,0.0,0.045
alpha_0.7,standard,6,200,-1.1342020171206112e-17,0.0,0.0,0.035
alpha_0.7,standard,7,200,-6.082208675455836e-18,0.0,0.0,0.025
alpha_0.7,standard,8,200,6.664458190363463e-18,0.0,0.0,0.03
alpha_0.7,standard,9,200,-7.804713481084448e-18,0.0,0.0,0.015
alpha_0.7,standard,10,200,1.2375378093857077e-17,0.0,0.0,0.02
alpha_0.7,standard,11,200,-6.082208675455832e-18,0.0,0.0,0.035
alpha_0.7,standard,12,200,1.1206711627488343e-18,0.0,0.0,0.04
alpha_0.7,standard,13,200,-5.59539152347932e-18,0.0,0.0,0.045
alpha_0.7,standard,14,200,7.191472702131566e-20,0.0,0.0,0.015
alpha_0.7,standard,15,200,7.191472702131564e-20,0.0,0.0,0.045
alpha_0.7,standard,16,200,-8.51217481910878e-18,0.0,0.0,0.065
alpha_0.7,standard,17,200,2.1059884578386152e-18,0.0,0.0,0.055
alpha_0.7,standard,18,200,3.798905224589913e-18,0.0,0.0,0.05
alpha_0.7,standard,19,200,1.2412670766236412e-19,0.0,0.0,0.03
alpha_0.7,standard,20,200,4.312481243036678e-18,0.0,0.0,0.01
alpha_0.7,standard,21,200,1.2030366556195556e-17,0.0,0.0,0.01
alpha_0.7,standard,22,200,5.491821991341209e-18,0.0,0.0,0.01
alpha_0.7,standard,23,200,1.1327497351999017e-17,0.0,0.0,0.025
alpha_0.7,standard,24,200,-7.013158982923564e-18,0.0,0.0,0.015
alpha_0.7,standard,25,200,2.5667832135800375e-18,0.0,0.0,0.02
alpha_0.7,standard,26,200,2.1059884578386152e-18,0.0,0.0,0.025
alpha_0.7,standard,27,200,1.3101973801575321e-17,0.0,0.0,0.05
alpha_0.7,standard,28,200,1.9075906686619696e-18,0.0,0.0,0.075
alpha_0.7,standard,29,200,-3.909991291364464e-18,0.0,0.0,0.03
alpha_0.7,standard,30,200,1.1206711627488349e-18,0.0,0.0,0.025
alpha_0.7,standard,31,200,1.4558386499745456e-17,0.0,0.0,0.02
alpha_0.7,standard,32,200,-8.512174819108774e-18,0.0,0.0,0.045
alpha_0.7,standard,33,200,1.2942941925872237e-17,0.0,0.0,0.03
alpha_0.7,standard,34,200,-7.80471348108445e-18,0.0,0.0,0.035
alpha_0.7,standard,35,200,-7.804713481084451e-18,0.0,0.0,0.065
alpha_0.7,standard,36,200,7.184738758092509e-18,0.0,0.0,0.01
alpha_0.7,standard,37,200,1.337184364765359e-17,0.0,0.0,0.01
alpha_0.7,standard,38,200,1.1583207525709552e-17,0.0,0.0,0.015
alpha_0.7,standard,39,200,1.7789275647491888e-17,0.0,0.0,0.02
alpha_0.7,standard,40,200,2.9644591979379672e-18,0.0,0.0,0.02
alpha_0.7,standard,41,200,-4.6726182659772545e-18,0.0,0.0,0.04
alpha_0.7,standard,42,200,3.715594229434638e-19,0.0,0.0,0.035
alpha_0.7,standard,43,200,1.6173831073618683e-17,0.0,0.0,0.055
alpha_0.7,standard,44,200,-6.3897908050357816e-18,0.0,0.0,0.06
alpha_0.7,standard,45,200,1.3104486383259559e-17,0.0,0.0,0.025
alpha_0.7,standard,46,200,1.068888946473753e-17,0.0,0.0,0.065
alpha_0.7,standard,47,200,-9.927097495157444e-18,0.0,0.0,0.015
alpha_0.7,standard,48,200,1.4266161708625608e-17,0.0,0.0,0.015
alpha_0.7,standard,49,200,-3.909991291364465e-18,0.0,0.0,0.05
alpha_0.7,standard,50,200,1.4558386499745456e-17,0.0,0.0,0.045
alpha_0.7,standard,51,200,1.1327497351999017e-17,0.0,0.0,0.045
alpha_0.7,standard,52,200,5.49182199134121e-18,0.0,0.0,0.02
alpha_0.7,standard,53,200,-4.213130771631659e-18,0.0,0.0,0.05
alpha_0.7,standard,54,200,1.9404720221365117e-17,0.0,0.0,0.03
alpha_0.7,standard,55,200,-8.068235998053659e-19,0.0,0.0,0.035
alpha_0.7,standard,56,200,1.617383107361867e-17,0.0,0.0,0.05
alpha_0.7,standard,57,200,3.798905224589913e-18,0.0,0.0,0.02
alpha_0.7,standard,58,200,1.0195590970702356e-17,0.0,0.0,0.02
alpha_0.7,standard,59,200,-5.461575137144015e-18,0.0,0.0,0.01
alpha_0.7,standard,60,200,1.7461548047884763e-17,0.0,0.0,0.07
alpha_0.7,standard,61,200,1.3828569509293559e-17,0.0,0.0,0.035
alpha_0.7,standard,62,200,9.468995262984116e-18,0.0,0.0,0.04
alpha_0.7,standard,63,200,3.798905224589914e-18,0.0,0.0,0.035
alpha_0.7,standard,64,200,8.015803847547632e-18,0.0,0.0,0.02
alpha_0.7,standard,65,200,-5.461575137144014e-18,0.0,0.0,0.09
alpha_0.7,standard,66,200,1.869782902554205e-18,0.0,0.0,0.04
alpha_0.7,standard,67,200,1.5160479769597607e-17,0.0,0.0,0.035
alpha_0.7,standard,68,200,1.2477525586681565e-17,0.0,0.0,0.02
alpha_0.7,standard,69,200,-1.700171087540078e-17,0.0,0.0,0.015
alpha_0.7,standard,70,200,-8.812996244027834e-18,0.0,0.0,0.035
alpha_0.7,standard,71,200,-2.9790409838967344e-18,0.0,0.0,0.04
alpha_0.7,standard,72,200,1.6173831073618667e-17,0.0,0.0,0.1
alpha_0.7,standard,73,200,1.3828569509293557e-17,0.0,0.0,0.075
alpha_0.7,standard,74,200,-2.1397396438601747e-18,0.0,0.0,0.105
alpha_0.7,standard,75,200,-4.672618265977248e-18,0.0,0.0,0.015
alpha_0.7,standard,76,200,5.6153416015810574e-18,0.0,0.0,0.06
alpha_0.7,standard,77,200,2.1059884578386152e-18,0.0,0.0,0.015
alpha_0.7,standard,78,200,-1.2049481509230449e-17,0.0,0.0,0.085
alpha_0.7,standard,79,200,-4.672618265977252e-18,0.0,0.0,0.095
alpha_0.7,standard,80,200,1.5981134278132273e-18,0.0,0.0,0.035
alpha_0.7,standard,81,200,-1.8757757964726487e-18,0.0,0.0,0.035
alpha_0.7,standard,82,200,2.105988457838614e-18,0.0,0.0,0.01
alpha_0.7,standard,83,200,1.4713320739111604e-17,0.0,0.0,0.05
alpha_0.7,standard,84,200,1.1648782386138838e-17,0.0,0.0,0.04
alpha_0.7,standard,85,200,3.798905224589913e-18,0.0,0.0,0.05
alpha_0.7,standard,86,200,-2.6248875362780195e-18,0.0,0.0,0.1
alpha_0.7,standard,87,200,-7.778607013508131e-18,0.0,0.0,0.03
alpha_0.7,standard,88,200,6.217299159877455e-18,0.0,0.0,0.03
alpha_0.7,standard,89,200,3.0683616862427975e-18,0.0,0.0,0.055
alpha_0.7,standard,90,200,1.3101973801575322e-17,0.0,0.0,0.05
alpha_0.7,standard,91,200,-1.4486092679363476e-18,0.0,0.0,0.045
alpha_0.7,standard,92,200,1.7461548047884772e-17,0.0,0.0,0.03
alpha_0.7,standard,93,200,2.6188946423595757e-18,0.0,0.0,0.05
alpha_0.7,standard,94,200,-6.634851608868767e-20,0.0,0.0,0.05
alpha_0.7,standard,95,200,1.1136048495223546e-17,0.0,0.0,0.075
alpha_0.7,standard,96,200,1.2942941925872237e-17,0.0,0.0,0.05
alpha_0.7,standard,97,200,1.2942941925872234e-17,0.0,0.0,0.045
alpha_0.7,standard,98,200,1.455838649974546e-17,0.0,0.0,0.025
alpha_0.7,standard,99,200,2.880080475863292e-18,0.0,0.0,0.005
alpha_0.7,standard,100,200,7.289208139829392e-18,0.0,0.0,0.04
alpha_0.8,standard,1,200,-6.082208675455836e-18,0.0,0.0,0.02
alpha_0.8,standard,2,200,1.1327497351999013e-17,0.0,0.0,0.02
alpha_0.8,standard,3,200,1.7789275647491888e-17,0.0,0.0,0.05
alpha_0.8,standard,4,200,6.247818598351413e-19,0.0,0.0,0.05
alpha_0.8,standard,5,200,1.1648782386138838e-17,0.0,0.0,0.04
alpha_0.8,standard,6,200,-1.1342020171206112e-17,0.0,0.0,0.04
alpha_0.8,standard,7,200,-6.082208675455836e-18,0.0,0.0,0.015
alpha_0.8,standard,8,200,6.664458190363463e-18,0.0,0.0,0.03
alpha_0.8,standard,9,200,-7.804713481084448e-18,0.0,0.0,0.01
alpha_0.8,standard,10,200,1.2375378093857077e-17,0.0,0.0,0.015
alpha_0.8,standard,11,200,-6.082208675455832e-18,0.0,0.0,0.035
alpha_0.8,standard,12,200,1.1206711627488343e-18,0.0,0.0,0.04
alpha_0.8,standard,13,200,-5.59539152347932e-18,0.0,0.0,0.04
alpha_0.8,standard,14,200,7.191472702131566e-20,0.0,0.0,0.01
alpha_0.8,standard,15,200,7.191472702131564e-20,0.0,0.0,0.035
alpha_0.8,standard,16,200,-8.51217481910878e-18,0.0,0.0,0.085
alpha_0.8,standard,17,200,2.1059884578386152e-18,0.0,0.0,0.065
alpha_0.8,standard,18,200,3.798905224589913e-18,0.0,0.0,0.06
alpha_0.8,standard,19,200,1.2412670766236412e-19,0.0,0.0,0.035
alpha_0.8,standard,20,200,4.312481243036678e-18,0.0,0.0,0.01
alpha_0.8,standard,21,200,1.2030366556195556e-17,0.0,0.0,0.01
alpha_0.8,standard,22,200,5.491821991341209e-18,0.0,0.0,0.015
alpha_0.8,standard,23,200,1.1327497351999017e-17,0.0,0.0,0.02
alpha_0.8,standard,24,200,-7.013158982923564e-18,0.0,0.0,0.015
alpha_0.8,standard,25,200,2.5667832135800375e-18,0.0,0.0,0.02
alpha_0.8,standard,26,200,2.1059884578386152e-18,0.0,0.0,0.02
alpha_0.8,standard,27,200,1.3101973801575321e-17,0.0,0.0,0.06
alpha_0.8,standard,28,200,1.9075906686619696e-18,0.0,0.0,0.07
alpha_0.8,standard,29,200,-3.909991291364464e-18,0.0,0.0,0.03
alpha_0.8,standard,30,200,1.1206711627488349e-18,0.0,0.0,0.015
alpha_0.8,standard,31,200,1.4558386499745456e-17,0.0,0.0,0.025
alpha_0.8,standard,32,200,-8.512174819108774e-18,0.0,0.0,0.055
alpha_0.8,standard,33,200,1.2942941925872237e-17,0.0,0.0,0.025
alpha_0.8,standard,34,200,-7.80471348108445e-18,0.0,0.0,0.03
alpha_0.8,standard,35,200,-7.804713481084451e-18,0.0,0.0,0.075
alpha_0.8,standard,36,200,7.184738758092509e-18,0.0,0.0,0.01
alpha_0.8,standard,37,200,1.337184364765359e-17,0.0,0.0,0.005
alpha_0.8,standard,38,200,1.1583207525709552e-17,0.0,0.0,0.02
alpha_0.8,standard,39,200,1.7789275647491888e-17,0.0,0.0,0.03
alpha_0.8,standard,40,200,2.9644591979379672e-18,0.0,0.0,0.035
alpha_0.8,standard,41,200,-4.6726182659772545e-18,0.0,0.0,0.04
alpha_0.8,standard,42,200,3.715594229434638e-19,0.0,0.0,0.015
alpha_0.8,standard,43,200,1.6173831073618683e-17,0.0,0.0,0.055
alpha_0.8,standard,44,200,-6.3897908050357816e-18,0.0,0.0,0.075
alpha_0.8,standard,45,200,1.3104486383259559e-17,0.0,0.0,0.015
alpha_0.8,standard,46,200,1.068888946473753e-17,0.0,0.0,0.07
alpha_0.8,standard,47,200,-9.927097495157444e-18,0.0,0.0,0.01
alpha_0.8,standard,48,200,1.4266161708625608e-17,0.0,0.0,0.02
alpha_0.8,standard,49,200,-3.909991291364465e-18,0.0,0.0,0.025
alpha_0.8,standard,50,200,1.4558386499745456e-17,0.0,0.0,0.05
alpha_0.8,standard,51,200,1.1327497351999017e-17,0.0,0.0,0.04
alpha_0.8,standard,52,200,5.49182199134121e-18,0.0,0.0,0.015
alpha_0.8,standard,53,200,-4.213130771631659e-18,0.0,0.0,0.04
alpha_0.8,standard,54,200,1.9404720221365117e-17,0.0,0.0,0.03
alpha_0.8,standard,55,200,-8.068235998053659e-19,0.0,0.0,0.035
alpha_0.8,standard,56,200,1.617383107361867e-17,0.0,0.0,0.035
alpha_0.8,standard,57,200,3.798905224589913e-18,0.0,0.0,0.025
alpha_0.8,standard,58,200,1.0195590970702356e-17,0.0,0.0,0.015
alpha_0.8,standard,59,200,-5.461575137144015e-18,0.0,0.0,0.0
alpha_0.8,standard,60,200,1.7461548047884763e-17,0.0,0.0,0.07
alpha_0.8,standard,61,200,1.3828569509293559e-17,0.0,0.0,0.025
alpha_0.8,standard,62,200,9.468995262984116e-18,0.0,0.0,0.035
alpha_0.8,standard,63,200,3.798905224589914e-18,0.0,0.0,0.035
alpha_0.8,standard,64,200,8.015803847547632e-18,0.0,0.0,0.02
alpha_0.8,standard,65,200,-5.461575137144014e-18,0.0,0.0,0.085
alpha_0.8,standard,66,200,1.869782902554205e-18,0.0,0.0,0.055
alpha_0.8,standard,67,200,1.5160479769597607e-17,0.0,0.0,0.025
alpha_0.8,standard,68,200,1.2477525586681565e-17,0.0,0.0,0.025
alpha_0.8,standard,69,200,-1.700171087540078e-17,0.0,0.0,0.015
alpha_0.8,standard,70,200,-8.812996244027834e-18,0.0,0.0,0.03
alpha_0.8,standard,71,200,-2.9790409838967344e-18,0.0,0.0,0.04
alpha_0.8,standard,72,200,1.6173831073618667e-17,0.0,0.0,0.1
alpha_0.8,standard,73,200,1.3828569509293557e-17,0.0,0.0,0.075
alpha_0.8,standard,74,200,-2.1397396438601747e-18,0.0,0.0,0.105
alpha_0.8,standard,75,200,-4.672618265977248e-18,0.0,0.0,0.015
alpha_0.8,standard,76,200,5.6153416015810574e-18,0.0,0.0,0.075
alpha_0.8,standard,77,200,2.1059884578386152e-18,0.0,0.0,0.02
alpha_0.8,standard,78,200,-1.2049481509230449e-17,0.0,0.0,0.1
alpha_0.8,standard,79,200,-4.672618265977252e-18,0.0,0.0,0.085
alpha_0.8,standard,80,200,1.5981134278132273e-18,0.0,0.0,0.025
alpha_0.8,standard,81,200,-1.8757757964726487e-18,0.0,0.0,0.025
alpha_0.8,standard,82,200,2.105988457838614e-18,0.0,0.0,0.01
alpha_0.8,standard,83,200,1.4713320739111604e-17,0.0,0.0,0.045
alpha_0.8,standard,84,200,1.1648782386138838e-17,0.0,0.0,0.05
alpha_0.8,standard,85,200,3.798905224589913e-18,0.0,0.0,0.055
alpha_0.8,standard,86,200,-2.6248875362780195e-18,0.0,0.0,0.11
alpha_0.8,standard,87,200,-7.778607013508131e-18,0.0,0.0,0.03
alpha_0.8,standard,88,200,6.217299159877455e-18,0.0,0.0,0.025
alpha_0.8,standard,89,200,3.0683616862427975e-18,0.0,0.0,0.06
alpha_0.8,standard,90,200,1.3101973801575322e-17,0.0,0.0,0.06
alpha_0.8,standard,91,200,-1.4486092679363476e-18,0.0,0.0,0.055
alpha_0.8,standard,92,200,1.7461548047884772e-17,0.0,0.0,0.035
alpha_0.8,standard,93,200,2.6188946423595757e-18,0.0,0.0,0.045
