scenario,scenario_type,replication,method,true_beta_b,true_rr,log_effect,se_log_effect,rr_estimate,p0_hat,converged,finite,iterations,alpha,phi,bec_count,failure_reason,ci_lower,ci_upper,covered,coverage_eligible
base,standard,6,RR-PGEE,1.6,4.953032424395115,1.269111645602044,0.6214908948317829,3.5576906679706104,,True,True,6.0,0.12832902765751095,1.20112125566035,1.0708587573072548,,1.0523353897045753,12.027689093035676,True,True
base,standard,6,OR-GEE-ZY,1.6,4.953032424395115,1.3815080029488713,0.8078718135369054,3.6840919143788917,0.02702702702702703,True,True,5.0,0.13458861408468104,1.0418834859026955,1.1948088845011056,,0.8212412028756978,12.953602345054401,True,True
base,standard,6,OR-PGEE-ZY,1.6,4.953032424395115,1.3246203345750078,0.6964058181012637,3.499631999537009,0.02702702702702703,True,True,6.0,0.11199081542891488,0.8766808617836633,0.9992030166985121,,0.9615183553033039,10.740788930467406,True,True
base,standard,7,RR-GEE,1.6,4.953032424395115,2.9729797357599903,1.1127471841646683,19.550086984567944,,True,True,7.0,0.022970116086513705,1.494667380523778,3.7671258355164534,,2.2078856340467055,173.10946509654568,True,True
base,standard,7,RR-PGEE,1.6,4.953032424395115,2.775227902482332,0.8726363367660578,16.042282655112285,,True,True,8.0,0.029598088513442523,1.8657923300349466,3.1129685065387642,,2.900526031802406,88.72695158215645,True,True
base,standard,7,OR-GEE-ZY,1.6,4.953032424395115,3.1331933463013715,1.169426653645201,20.179171359647246,0.00625,True,True,7.0,0.020172328768310023,0.6680579000401032,1.2787063620379855,,2.3000915665963553,94.10401766406751,True,True
base,standard,7,OR-PGEE-ZY,1.6,4.953032424395115,2.916698318328132,0.9418100923437005,16.660043431637074,0.00625,True,True,8.0,0.02127168744953361,0.5492560055967836,1.0455473457021291,,2.883112074762809,67.84321138363423,True,True
base,standard,8,RR-GEE,1.6,4.953032424395115,2.502023569584168,0.9783948765587732,12.207171044418969,,True,True,8.0,0.04553814042360664,1.0584488631913835,3.118552281445727,,1.793923012561499,83.06656632657052,True,True
base,standard,8,RR-PGEE,1.6,4.953032424395115,2.4103411293070827,0.7988140080810265,11.137759913414575,,True,True,8.0,0.05140296618259706,1.3438745234660114,2.500267630675046,,2.32726659360235,53.30274418490642,True,True
base,standard,8,OR-GEE-ZY,1.6,4.953032424395115,2.6473018297556097,1.0805114959878388,12.247958283800541,0.011627906976744186,True,True,6.0,0.05121831296570342,0.9577789135125934,1.1796597514870273,,1.6844733905418474,49.87247464602888,True,True
base,standard,8,OR-PGEE-ZY,1.6,4.953032424395115,,,,,False,False,,,,,FloatingPointError('Non-positive variance vector'),,,False,False
base,standard,9,RR-GEE,1.6,4.953032424395115,-0.5951171482955532,1.0471593860529278,0.5514979550379456,,True,True,5.0,-0.02433176005928534,0.9087870199590946,1.471631432942763,,0.07082722409808637,4.29425264485628,False,True
base,standard,9,RR-PGEE,1.6,4.953032424395115,-0.32315672406770235,0.7446678395802956,0.7238603991313639,,True,True,7.0,-0.023755464510506866,1.1681525069732497,1.1404471366293103,,0.16818699214257887,3.1154245090870263,False,True
base,standard,9,OR-GEE-ZY,1.6,4.953032424395115,-0.6250247785476789,1.0971595646841759,0.5437861937576636,0.033783783783783786,True,True,6.0,-0.027936661969008368,1.1201243559647776,1.2829473104819111,,0.06436230542194085,4.098775273134385,False,True
